id,observed_on,month,user_id,user_login,created_at,quality_grade,license,url,description,place_guess,latitude,longitude,coordinates_obscured,place_county_name,species_guess,scientific_name,state
73631093,4/11/2021,4,4124287,jonathan_joseph,2021-04-11 16:27:43 UTC,research,,https://www.inaturalist.org/observations/73631093,Insect,"North East, NY, USA",41.91776893,-73.57351581,FALSE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
24527205,5/1/2019,5,1013435,gilly96,2019-05-04 18:27:05 UTC,research,,https://www.inaturalist.org/observations/24527205,,"31 Whippoorwill Rd, Armonk, NY, US",41.12790283,-73.73177167,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
73674242,4/11/2021,4,1381083,dallonweekes,2021-04-11 21:56:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73674242,,"New York, US",43.03427407,-79.0542826,TRUE,Niagara,American Dog Tick,Dermacentor variabilis,New York
26447151,6/5/2019,6,1822637,p3tal_t0_th3_m3tal,2019-06-05 16:51:11 UTC,research,,https://www.inaturalist.org/observations/26447151,,"School of the Holy Child, Harrison, NY, US",41.01163996,-73.70373117,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
26447205,6/5/2019,6,1822637,p3tal_t0_th3_m3tal,2019-06-05 16:52:03 UTC,needs_id,,https://www.inaturalist.org/observations/26447205,,"School of the Holy Child, Harrison, NY, US",41.01165956,-73.70372548,FALSE,Westchester,,Ixodes scapularis,New York
73972493,4/14/2021,4,4130347,shahinkritters,2021-04-14 19:50:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73972493,,"Dogwood Hill Rd, Wappingers Falls, NY, US",41.60848833,-73.85240833,FALSE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
73981324,4/14/2021,4,3019864,birderboy2015,2021-04-14 21:15:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73981324,,"Balfour Dr, Wappingers Falls, NY, US",41.57806333,-73.86537167,FALSE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
73985431,4/14/2021,4,2506696,neilgunther,2021-04-14 21:58:44 UTC,research,CC0,https://www.inaturalist.org/observations/73985431,,"Long Island Sound, Glen Cove, NY, US",40.89391333,-73.65908,FALSE,Nassau,American Dog Tick,Dermacentor variabilis,New York
73991041,4/14/2021,4,760025,fnovella,2021-04-14 22:57:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73991041,,"Columbia County, US-NY, US",42.27468854,-73.59635386,FALSE,Columbia,American Dog Tick,Dermacentor variabilis,New York
32449955,7/18/2019,7,2234904,psherpa,2019-09-10 02:52:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32449955,,"Armonk, NY 10504, USA",41.12887992,-73.73230208,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
32491027,7/22/2019,7,2234904,psherpa,2019-09-10 20:52:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/32491027,Larva,"Armonk, NY 10504, USA",41.12514449,-73.73234063,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
37680291,1/17/2020,1,733138,katherinerlong,2020-01-17 14:50:15 UTC,needs_id,,https://www.inaturalist.org/observations/37680291,,"S Bedford Rd, Pound Ridge, NY, US",41.18521167,-73.57966667,FALSE,Westchester,,Ixodes scapularis,New York
74104841,4/15/2021,4,3304725,kesp,2021-04-16 02:32:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74104841,,"New York, US",41.76155539,-73.9261683,TRUE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
74169906,4/10/2021,4,1756167,blkvulture,2021-04-16 19:58:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74169906,,"New York, US",41.42441412,-74.45271089,TRUE,Sullivan,American Dog Tick,Dermacentor variabilis,New York
39516048,3/3/2020,3,32563,bkmertz,2020-03-04 02:53:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39516048,,"Lake Bridge, Mount Kisco, NY, US",41.18304167,-73.68711167,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
39772720,3/9/2020,3,1713345,spaceopossum,2020-03-09 22:07:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39772720,,"Teatown Rd, Croton-On-Hudson, NY, US",41.20941079,-73.8413681,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
39823143,3/10/2020,3,1713345,spaceopossum,2020-03-11 01:34:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39823143,Pulled off my cat,"Teatown Rd, Croton-On-Hudson, NY, US",41.20929883,-73.84163761,FALSE,Westchester,Hard-backed Ticks,Ixodes scapularis,New York
41410525,4/4/2020,4,981042,swampchicken,2020-04-05 01:06:08 UTC,research,,https://www.inaturalist.org/observations/41410525,,"Mianus River Rd, Bedford, NY, US",41.18582167,-73.621575,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
41502646,4/5/2020,4,981042,swampchicken,2020-04-06 01:50:45 UTC,research,,https://www.inaturalist.org/observations/41502646,Ticks sure have a way of ruining good hikes,"Bedford, NY, US",41.201725,-73.65720333,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
41577082,4/6/2020,4,1713345,spaceopossum,2020-04-07 02:00:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41577082,Nasty dude,"Croton-On-Hudson, NY, US",41.20960622,-73.8419257,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
41729415,4/23/2017,4,37729,ambrosia_,2020-04-09 00:42:16 UTC,research,,https://www.inaturalist.org/observations/41729415,,"Bronx River Parkway Reservation, Yonkers, NY, US",40.98734167,-73.811805,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
43362948,4/25/2020,4,1390358,healthyyards,2020-04-25 16:33:40 UTC,research,CC0,https://www.inaturalist.org/observations/43362948,,"Aspetong Rd, Bedford, NY, US",41.22142833,-73.64323333,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
43404702,4/25/2020,4,554509,rbpeake,2020-04-25 18:47:12 UTC,research,,https://www.inaturalist.org/observations/43404702,,"Butler Memorial Sanctuary, Mount Kisco, NY, US",41.18084667,-73.68750833,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
43435922,4/25/2020,4,1713345,spaceopossum,2020-04-25 20:27:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/43435922,,"Teatown Rd, Croton-On-Hudson, NY, US",41.20895984,-73.84184489,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
44436988,4/29/2020,4,430866,lp15,2020-05-01 02:31:18 UTC,research,,https://www.inaturalist.org/observations/44436988,,"Katonah, NY 10536, USA",41.26370942,-73.69305652,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
74454470,4/18/2021,4,2606516,beansbeans,2021-04-18 23:29:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74454470,,"Prosperous Valley Rd, Middletown, NY, US",41.51602167,-74.45916667,FALSE,Orange,American Dog Tick,Dermacentor variabilis,New York
64059147,11/2/2020,11,3807128,cma245,2020-11-02 20:28:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64059147,,"New York, US",41.12674459,-73.83545878,TRUE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
74508549,4/19/2021,4,1411134,jcmon,2021-04-19 12:50:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74508549,,"Albany Shaker Rd, Albany, NY, US",42.68650486,-73.76132372,FALSE,Albany,American Dog Tick,Dermacentor variabilis,New York
74535517,4/19/2021,4,2106850,tomtomromrom,2021-04-19 17:33:36 UTC,research,CC-BY,https://www.inaturalist.org/observations/74535517,,"Beach Ln, High Falls, NY, US",41.819605,-74.1549445,FALSE,Ulster,American Dog Tick,Dermacentor variabilis,New York
74551145,4/19/2021,4,91327,pinesnake,2021-04-19 19:47:43 UTC,research,,https://www.inaturalist.org/observations/74551145,,"New York, US",42.66043335,-73.89664152,TRUE,Albany,American Dog Tick,Dermacentor variabilis,New York
64890206,11/14/2020,11,554509,rbpeake,2020-11-14 22:21:47 UTC,research,,https://www.inaturalist.org/observations/64890206,,"Mount Kisco, NY, US",41.18515833,-73.72677,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
72552882,3/31/2021,3,981042,swampchicken,2021-03-31 20:07:40 UTC,research,,https://www.inaturalist.org/observations/72552882,,"David Lapsley Rd, Bedford, NY, US",41.19966333,-73.65355,FALSE,Westchester,zecca dei boschi,Ixodes scapularis,New York
74646198,4/20/2021,4,588853,mira_l_b,2021-04-20 16:42:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74646198,,"New York, US",41.95135201,-74.16283675,TRUE,Ulster,American Dog Tick,Dermacentor variabilis,New York
72934344,3/27/2021,3,430866,lp15,2021-04-04 20:45:45 UTC,research,,https://www.inaturalist.org/observations/72934344,,"Westchester, New York, United States",41.26472222,-73.69374167,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
74691338,4/18/2021,4,1062614,amanda443,2021-04-21 00:21:53 UTC,research,,https://www.inaturalist.org/observations/74691338,,winding waters trail,41.288126,-74.533507,FALSE,Orange,American Dog Tick,Dermacentor variabilis,New York
72934347,3/28/2021,3,430866,lp15,2021-04-04 20:45:47 UTC,research,,https://www.inaturalist.org/observations/72934347,,"Westchester, New York, United States",41.26458056,-73.69348056,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
49603710,6/14/2020,6,632355,hatzappar,2020-06-14 17:21:05 UTC,research,,https://www.inaturalist.org/observations/49603710,,"Riverside, NY 11901, USA",40.90565997,-72.674153,FALSE,Suffolk,Lone Star Tick,Amblyomma americanum,New York
75070598,4/24/2021,4,4278367,jakezem17,2021-04-24 18:32:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75070598,,"Cold Spring Harbor State Park, Cold Spring Harbor, NY, US",40.86617293,-73.46041242,FALSE,Suffolk,American Dog Tick,Dermacentor variabilis,New York
75070600,4/24/2021,4,4278446,mzemsky23,2021-04-24 18:32:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75070600,,"Cold Spring Harbor State Park, Cold Spring Harbor, NY, US",40.86628223,-73.4604845,FALSE,Suffolk,American Dog Tick,Dermacentor variabilis,New York
75950858,4/30/2021,4,2648717,marymorris1,2021-04-30 22:13:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/75950858,,"Liberty Park, White Plains, NY, US",41.04332636,-73.75152279,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
76978869,5/2/2021,5,981042,swampchicken,2021-05-03 16:09:04 UTC,research,,https://www.inaturalist.org/observations/76978869,,"Ward Pound Ridge Reservation, South Salem, NY, US",41.26375833,-73.581825,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
79282015,5/18/2021,5,4425535,ellieneeves,2021-05-18 15:39:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79282015,,"Rye Nature Center, Rye, NY, US",40.97833699,-73.69050439,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
81120806,5/31/2021,5,1686069,josiecaetanomaryland,2021-06-01 00:56:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81120806,,"Croton Point Park, Croton-on-Hudson, NY, US",41.18260924,-73.89270431,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
75386291,4/25/2021,4,3564162,zitserm,2021-04-27 02:05:43 UTC,research,,https://www.inaturalist.org/observations/75386291,,"Alley Pond Park, New York, NY, US",40.74504695,-73.7390426,FALSE,Queens,American Dog Tick,Dermacentor variabilis,New York
75417063,4/27/2021,4,3634963,jungmin,2021-04-27 12:14:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75417063,,Hudson,42.23600388,-73.82513428,FALSE,Columbia,American Dog Tick,Dermacentor variabilis,New York
81199498,6/1/2021,6,4425536,sorenbenaissa,2021-06-01 17:34:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81199498,,"Rye Nature Center, Rye, NY, US",40.97618322,-73.68996355,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
75591299,4/28/2021,4,3019864,birderboy2015,2021-04-28 22:08:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75591299,,"Balfour Dr, Wappingers Falls, NY, US",41.57791333,-73.86578333,FALSE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
75594170,4/28/2021,4,3641963,kyle1126,2021-04-28 22:36:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75594170,,Pleasant Valley,41.69844818,-73.77248383,FALSE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
75616071,4/28/2021,4,106420,georgia3,2021-04-29 02:36:14 UTC,research,,https://www.inaturalist.org/observations/75616071,,"Shady, NY 12409, USA",42.09384683,-74.15230114,FALSE,Ulster,American Dog Tick,Dermacentor variabilis,New York
75616244,4/28/2021,4,106420,georgia3,2021-04-29 02:39:15 UTC,research,,https://www.inaturalist.org/observations/75616244,,"Shady, NY 12409, USA",42.09384167,-74.15216389,FALSE,Ulster,American Dog Tick,Dermacentor variabilis,New York
75677624,4/28/2021,4,1745520,louc33,2021-04-29 18:06:51 UTC,research,,https://www.inaturalist.org/observations/75677624,,"West Hurley, NY, USA",42.00894801,-74.1067258,FALSE,Ulster,American Dog Tick,Dermacentor variabilis,New York
75708294,4/28/2021,4,36597,caththalictroides,2021-04-29 22:55:05 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/75708294,"Female. Back yard, home.","Knox, Albany County, NY, USA",42.7152997,-74.09397898,FALSE,Albany,American Dog Tick,Dermacentor variabilis,New York
75720015,4/28/2021,4,20600,danielatha,2021-04-30 00:33:00 UTC,research,CC0,https://www.inaturalist.org/observations/75720015,,"Oakwood, Staten Island, NY, USA",40.55512222,-74.10680278,FALSE,Richmond,American Dog Tick,Dermacentor variabilis,New York
82211709,6/8/2021,6,329341,lindseydukles,2021-06-08 21:44:44 UTC,research,,https://www.inaturalist.org/observations/82211709,,"Goldens Bridge, NY 10526, USA",41.2832332,-73.6707838,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
84236666,6/20/2021,6,1002667,medha2,2021-06-23 22:22:37 UTC,research,,https://www.inaturalist.org/observations/84236666,Nymph collected from bird,"Routh House, Armonk, NY 10504, USA",41.12682997,-73.73087497,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
76114477,5/1/2021,5,4322009,mattatoclt,2021-05-01 12:35:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76114477,,"Wallkill, NY, USA",41.51476258,-74.45825745,FALSE,Orange,American Dog Tick,Dermacentor variabilis,New York
97548792,10/7/2021,10,2701076,sabineart,2021-10-08 15:00:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97548792,,"Hastings-On-Hudson, NY 10706, USA",40.99708025,-73.87273324,FALSE,Westchester,Eastern Black-legged Tick,Ixodes scapularis,New York
76255385,5/1/2021,5,554509,rbpeake,2021-05-01 19:34:31 UTC,research,,https://www.inaturalist.org/observations/76255385,,"Putnam Valley, NY, US",41.43718333,-73.83550333,FALSE,Putnam,American Dog Tick,Dermacentor variabilis,New York
76524401,5/2/2021,5,3606300,lhopenwasser,2021-05-02 13:34:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76524401,,"Hawleys Corners Rd, Highland, NY, US",41.76150833,-74.00061111,FALSE,Ulster,American Dog Tick,Dermacentor variabilis,New York
6057942,5/1/2017,5,418326,monbon1798,2017-05-02 22:37:15 UTC,research,,https://www.inaturalist.org/observations/6057942,,"119 Pigeon Rd, Windham, CT, US",41.7240617,-72.22145,FALSE,Windham,Blacklegged Tick,Ixodes scapularis,Connecticut
6157255,5/1/2017,5,418329,erikaaa_4,2017-05-10 03:18:42 UTC,research,,https://www.inaturalist.org/observations/6157255,,"06226, Windham, CT, US",41.7245392,-72.221759,FALSE,Windham,Blacklegged Tick,Ixodes scapularis,Connecticut
76662550,5/2/2021,5,600756,addiebird,2021-05-02 19:41:58 UTC,research,,https://www.inaturalist.org/observations/76662550,,"New York, US",41.98439649,-74.11113343,TRUE,Ulster,American Dog Tick,Dermacentor variabilis,New York
18273579,11/8/2018,11,891948,benjamearth,2018-11-09 00:34:59 UTC,research,,https://www.inaturalist.org/observations/18273579,,"21 Putnam Pike, Dayville, CT, US",41.842701,-71.877356,FALSE,Windham,Blacklegged Tick,Ixodes scapularis,Connecticut
76705605,5/1/2021,5,53860,berkshirenaturalist,2021-05-02 21:36:42 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/76705605,,"Moonbeams Preserve, Middletowns, Orange County, New York, USA",41.51483833,-74.45973,FALSE,Orange,American Dog Tick,Dermacentor variabilis,New York
46140700,5/16/2020,5,2938648,kcbowmanphd,2020-05-16 20:51:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46140700,,"Old Furnace State Park, Danielson, CT, US",41.7880783,-71.86563,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
50195283,6/19/2020,6,1807357,askaragus,2020-06-19 21:36:53 UTC,research,,https://www.inaturalist.org/observations/50195283,,"Bunny Ln, Brooklyn, CT, US",41.8045831,-71.91128,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
6233800,5/16/2017,5,287240,kazimir,2017-05-16 12:00:04 UTC,research,,https://www.inaturalist.org/observations/6233800,Tiny bastard. ,"178 Main St, Brattleboro, VT, US",42.8536161,-72.55872832,FALSE,Windham,Blacklegged Tick,Ixodes scapularis,Vermont
76982496,5/2/2021,5,981042,swampchicken,2021-05-03 16:21:16 UTC,research,,https://www.inaturalist.org/observations/76982496,,"Ward Pound Ridge Reservation, South Salem, NY, US",41.261355,-73.57951333,FALSE,Westchester,American Dog Tick,Dermacentor variabilis,New York
77018596,5/3/2021,5,3476303,asz1,2021-05-03 18:14:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77018596,Found on our dog. ,"Raker Rd, Poughkeepsie, NY, US",41.64427659,-73.89972608,FALSE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
6840065,6/28/2017,6,287240,kazimir,2017-06-28 22:48:03 UTC,research,,https://www.inaturalist.org/observations/6840065,Another tiny bastard ,"80 Maple St, Brattleboro, VT, US",42.84439883,-72.56629043,FALSE,Windham,Blacklegged Tick,Ixodes scapularis,Vermont
77067575,5/3/2021,5,2701076,sabineart,2021-05-03 20:36:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77067575,,"Hastings-On-Hudson, NY 10706, USA",40.99704888,-73.87262461,FALSE,Westchester,American Dog Tick,Dermacentor variabilis,New York
27875651,6/27/2019,6,15678,pattismi,2019-06-29 16:30:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27875651,,"880 Green River Rd, Guilford, VT, US",42.78715,-72.67137833,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
77152481,5/3/2021,5,1812145,bevdezan,2021-05-04 01:12:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77152481,,"Greene County, NY, USA",42.24344265,-74.40362432,FALSE,Greene,American Dog Tick,Dermacentor variabilis,New York
35554209,11/7/2019,11,84778,catabbott,2019-11-11 01:41:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35554209,,"Dummerston, VT, USA",42.962788,-72.633716,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
77363441,5/4/2021,5,1566560,annee710,2021-05-04 23:03:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/77363441,,"Pink St, Buffalo, NY, US",42.88281904,-78.84307156,FALSE,Erie,,Dermacentor variabilis,New York
40083800,3/15/2020,3,2044860,ckhunt,2020-03-16 15:56:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40083800,,"Townshend, VT, USA",43.07066071,-72.65541637,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
77400283,5/1/2021,5,53860,berkshirenaturalist,2021-05-05 03:40:54 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/77400283,,"Moonbeams Preserve, Middleton, Orange County, New York, USA",41.5160645,-74.4591588,FALSE,Orange,American Dog Tick,Dermacentor variabilis,New York
40358219,3/20/2020,3,2044860,ckhunt,2020-03-21 14:01:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40358219,,"Townshend, VT, USA",43.07067639,-72.65541637,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
41052462,3/13/2020,3,2555148,dylangreenwood,2020-03-30 17:17:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41052462,,"Grafton Rd, Townshend, VT, US",43.06060283,-72.66371167,FALSE,Windham,Ixodes,Ixodes scapularis,Vermont
77468808,5/5/2021,5,2576351,alexaroldos,2021-05-05 16:23:19 UTC,research,CC-BY,https://www.inaturalist.org/observations/77468808,,287 Park Ave,40.87880703,-73.41776781,FALSE,Suffolk,American Dog Tick,Dermacentor variabilis,New York
41455199,4/5/2020,4,156267,alixf,2020-04-05 16:57:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41455199,Found on me after a walk around the pond!,"Park Laughton Rd, East Dummerston, VT, US",42.94217601,-72.5752355,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
44887382,5/2/2020,5,13355,beeboy,2020-05-04 16:23:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44887382,,"Windham, Vermont, United States",43.11509722,-72.44276944,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
77903013,5/7/2021,5,981042,swampchicken,2021-05-08 15:03:42 UTC,research,,https://www.inaturalist.org/observations/77903013,,"Long Island, Amagansett, NY, US",40.99648333,-72.08270283,FALSE,Suffolk,American Dog Tick,Dermacentor variabilis,New York
77921316,5/8/2021,5,3019864,birderboy2015,2021-05-08 16:56:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77921316,,"Salt Point, NY, US",41.79029167,-73.75215833,FALSE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
45603702,5/11/2020,5,2836983,rebeccas69,2020-05-11 17:07:56 UTC,needs_id,,https://www.inaturalist.org/observations/45603702,Was in my back for a week! Yuck,"Dummerston, VT, USA",42.92916667,-72.57194444,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
77978720,5/8/2021,5,3633888,allybnyc,2021-05-08 23:05:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/77978720,,East Jewett,42.23403931,-74.14289856,FALSE,Greene,,Dermacentor variabilis,New York
78147475,5/7/2021,5,769008,arianeg,2021-05-09 22:57:58 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/78147475,,"Marbletown, Ulster County, NY, USA",41.93288674,-74.15443246,FALSE,Ulster,American Dog Tick,Dermacentor variabilis,New York
78266578,5/10/2021,5,87426,beaatthenest,2021-05-10 20:11:50 UTC,research,,https://www.inaturalist.org/observations/78266578,,"New York, US",44.76635082,-73.50323222,TRUE,Clinton,American Dog Tick,Dermacentor variabilis,New York
49831165,6/16/2020,6,2235694,ryjbass,2020-06-16 13:14:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49831165,,"Long Island, Mattituck, NY, US",40.985325,-72.50744667,FALSE,Suffolk,Lone Star Tick,Amblyomma americanum,New York
61832496,4/19/2020,4,3628703,frigyik,2020-10-06 02:06:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61832496,,United States,42.86211685,-72.59243738,TRUE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
49885868,6/16/2020,6,632355,hatzappar,2020-06-16 22:00:05 UTC,research,,https://www.inaturalist.org/observations/49885868,,"New York, US",40.88414718,-73.43098867,TRUE,Suffolk,Lone Star Tick,Amblyomma americanum,New York
78304833,4/30/2021,4,245895,deepcover91,2021-05-11 02:15:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/78304833,,"Freshkills Park, New York, NY, US",40.57241167,-74.17503333,FALSE,Richmond,American Dog Tick,Haemaphysalis,New York
65032388,11/14/2020,11,3628703,frigyik,2020-11-16 20:23:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65032388,,United States,42.91525147,-72.59823439,TRUE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
78482967,5/12/2021,5,792319,djringer,2021-05-12 18:14:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78482967,,"New York, US",42.11441339,-74.2208198,TRUE,Ulster,American Dog Tick,Dermacentor variabilis,New York
74572725,4/19/2021,4,466696,fharmiess,2021-04-19 22:59:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74572725,,"Brattleboro, VT 05301, USA",42.86167197,-72.58956997,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
77974835,5/8/2021,5,2051518,bborgmannwinter,2021-05-08 22:36:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77974835,,"Chester, VT, US",43.23070186,-72.54353195,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
91172644,8/14/2021,8,284745,david197,2021-08-14 20:53:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91172644,,"Brattleboro, VT 05301, USA",42.8559002,-72.57251743,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
96913114,10/2/2021,10,466696,fharmiess,2021-10-02 17:26:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96913114,,"Brattleboro, VT 05301, USA",42.85773997,-72.587067,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
78725943,5/14/2021,5,3292905,twizzlerstriders,2021-05-14 18:06:04 UTC,research,,https://www.inaturalist.org/observations/78725943,,"Western Ave, Albany, NY, US",42.684875,-73.84815333,FALSE,Albany,American Dog Tick,Dermacentor variabilis,New York
98542257,10/9/2021,10,466696,fharmiess,2021-10-17 21:40:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98542257,,"Brattleboro, VT 05301, USA",42.857686,-72.587135,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
78856589,5/15/2021,5,1954345,actuallyaxley,2021-05-15 17:03:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/78856589,,"Kidd Ln, Tivoli, NY, US",42.0486195,-73.91204167,FALSE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
78862510,5/15/2021,5,503960,soccer5doc,2021-05-15 17:42:20 UTC,research,,https://www.inaturalist.org/observations/78862510,,"Fox Trail Rd, Mahopac, NY, US",41.39291333,-73.77574167,FALSE,Putnam,American Dog Tick,Dermacentor variabilis,New York
78934207,5/15/2021,5,2456017,awjackson93,2021-05-16 02:28:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78934207,,Wellesley Island,44.31648663,-75.98280083,FALSE,Jefferson,American Dog Tick,Dermacentor variabilis,New York
79035158,5/16/2021,5,3088782,dominid,2021-05-16 18:41:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79035158,,"Lynnwood Ct, Schenectady, NY, US",42.74789735,-73.92572595,FALSE,Albany,American Dog Tick,Dermacentor variabilis,New York
79053662,5/8/2021,5,484557,jseo,2021-05-16 20:27:17 UTC,research,,https://www.inaturalist.org/observations/79053662,,"New York, US",43.05611725,-73.31466922,TRUE,Washington,American Dog Tick,Dermacentor variabilis,New York
